2019-12-08T14:00:45.000Z, Authentication Failure, User438
2019-12-16T12:51:09.000Z, Process Start, User318
2019-12-16T12:51:37.000Z, Process Start, User46
2019-12-16T12:51:37.000Z, Process Start, User423
2019-12-16T12:51:47.000Z, Login, User300
2019-12-16T12:51:50.000Z, Login, User118
2019-12-16T12:51:57.000Z, Logout, User351
2019-12-16T12:52:39.000Z, Process Start, User500
2019-12-16T12:52:45.000Z, Logout, User479
2019-12-16T12:53:09.000Z, Login, User234
2019-12-16T12:53:10.000Z, Login, User96
2019-12-16T12:53:11.000Z, Login, User201
2019-12-16T12:53:21.000Z, Process Start, User300
2019-12-16T12:53:22.000Z, Authentication Failure, User304
2019-12-16T12:53:45.000Z, Process Start, User423
2019-12-16T12:53:46.000Z, Login, User447
2019-12-16T12:53:49.000Z, Logout, User213
2019-12-16T12:53:54.000Z, Process Start, User96
2019-12-16T12:54:07.000Z, Login, User297
2019-12-16T12:54:09.000Z, Process Start, User181
2019-12-16T12:54:11.000Z, Login, User161
2019-12-16T12:54:18.000Z, Process Start, User201
2019-12-16T12:54:18.000Z, Process Start, User254
2019-12-16T12:54:25.000Z, Logout, User297
2019-12-16T12:54:35.000Z, Logout, User318
2019-12-16T12:54:43.000Z, Login, User159
2019-12-16T12:54:44.000Z, Process Start, User96
2019-12-16T12:54:51.000Z, Process Start, User500
2019-12-16T12:55:07.000Z, Logout, User415
2019-12-16T12:55:09.000Z, Login, User124
2019-12-16T12:55:17.000Z, Logout, User159
2019-12-16T12:55:25.000Z, Logout, User124
2019-12-16T12:55:29.000Z, Logout, User46
2019-12-16T12:55:31.000Z, Login, User319
2019-12-16T12:55:33.000Z, Logout, User254
2019-12-16T12:55:37.000Z, Process Start, User447
2019-12-16T12:55:47.000Z, Logout, User500
2019-12-16T12:55:51.000Z, Process Start, User234
2019-12-16T12:55:55.000Z, Logout, User300
2019-12-16T12:55:59.000Z, Authentication Failure, User28
2019-12-16T12:56:02.000Z, Login, User497
2019-12-16T12:56:16.000Z, Process Start, User234
2019-12-16T12:56:19.000Z, Login, User410
2019-12-16T12:56:21.000Z, Process Start, User497
2019-12-16T12:56:37.000Z, Login, User107
2019-12-16T12:56:38.000Z, Process Start, User96
2019-12-16T12:56:39.000Z, Logout, User235
2019-12-16T12:56:40.000Z, Login, User487
2019-12-16T12:56:41.000Z, Login, User437
2019-12-16T12:56:46.000Z, Process Start, User107
2019-12-16T12:56:46.000Z, Login, User113
2019-12-16T12:56:52.000Z, Login, User233
2019-12-16T12:56:53.000Z, Process Start, User161
2019-12-16T12:56:56.000Z, Login, User132
2019-12-16T12:57:06.000Z, Logout, User113
2019-12-16T12:57:14.000Z, Process Start, User487
2019-12-16T12:57:36.000Z, Logout, User423
2019-12-16T12:57:43.000Z, Authentication Failure, User189
2019-12-16T12:57:44.000Z, Authentication Failure, User220
2019-12-16T12:57:56.000Z, Logout, User132
2019-12-16T12:58:15.000Z, Login, User406
2019-12-16T12:58:33.000Z, Process Start, User107
2019-12-16T12:58:35.000Z, Login, User154
2019-12-16T12:58:35.000Z, Logout, User410
2019-12-16T12:58:37.000Z, Login, User311
2019-12-16T12:58:38.000Z, Login, User7
2019-12-16T12:58:48.000Z, Login, User62
2019-12-16T12:58:48.000Z, Process Start, User497
2019-12-16T12:59:03.000Z, Process Start, User497
2019-12-16T12:59:04.000Z, Authentication Failure, User307
2019-12-16T12:59:53.000Z, Logout, User437
2019-12-16T13:00:00.000Z, Process Start, User406
2019-12-16T13:00:21.000Z, Login, User243
2019-12-16T13:00:29.000Z, Process Start, User7
2019-12-16T13:00:35.000Z, Process Start, User181
2019-12-16T13:01:06.000Z, Logout, User319
2019-12-16T13:01:15.000Z, Login, User485
2019-12-16T13:01:16.000Z, Logout, User96
2019-12-16T13:01:21.000Z, Process Start, User118
2019-12-16T13:01:27.000Z, Process Start, User389
2019-12-16T13:01:38.000Z, Logout, User243
2019-12-16T13:02:20.000Z, Logout, User201
2019-12-16T13:02:34.000Z, Process Start, User118
2019-12-16T13:02:41.000Z, Process Start, User161
2019-12-16T13:03:06.000Z, Logout, User62
2019-12-16T13:03:13.000Z, Logout, User7
2019-12-16T13:03:14.000Z, Process Start, User118
2019-12-16T13:03:21.000Z, Login, User480
2019-12-16T13:03:25.000Z, Login, User235
2019-12-16T13:03:31.000Z, Process Start, User233
2019-12-16T13:03:33.000Z, Logout, User234
2019-12-16T13:03:36.000Z, Logout, User107
2019-12-16T13:03:46.000Z, Authentication Failure, User324
2019-12-16T13:03:53.000Z, Logout, User389
2019-12-16T13:04:31.000Z, Login, User350
2019-12-16T13:04:44.000Z, Logout, User497
2019-12-16T13:04:47.000Z, Logout, User406
2019-12-16T13:04:54.000Z, Process Start, User154
2019-12-16T13:04:59.000Z, Process Start, User311
2019-12-16T13:05:25.000Z, Process Start, User311
2019-12-16T13:05:28.000Z, Logout, User350
2019-12-16T13:05:45.000Z, Login, User252
2019-12-16T13:05:53.000Z, Logout, User447
2019-12-16T13:05:57.000Z, Logout, User487
2019-12-16T13:05:59.000Z, Login, User1
2019-12-16T13:06:06.000Z, Authentication Failure, User300
2019-12-16T13:06:13.000Z, Login, User473
2019-12-16T13:06:20.000Z, Logout, User480
2019-12-16T13:06:21.000Z, Login, User376
2019-12-16T13:06:38.000Z, Process Start, User181
2019-12-16T13:07:13.000Z, Login, User22
2019-12-16T13:07:18.000Z, Process Start, User161
2019-12-16T13:07:23.000Z, Login, User26
2019-12-16T13:07:31.000Z, Logout, User26
2019-12-16T13:07:39.000Z, Logout, User235
2019-12-16T13:08:05.000Z, Login, User222
2019-12-16T13:08:12.000Z, Logout, User181
2019-12-16T13:08:20.000Z, Login, User141
2019-12-16T13:08:46.000Z, Login, User11
2019-12-16T13:09:02.000Z, Logout, User485
2019-12-16T13:09:13.000Z, Process Start, User11
2019-12-16T13:09:27.000Z, Login, User439
2019-12-16T13:09:32.000Z, Logout, User11
2019-12-16T13:09:34.000Z, Process Start, User233
2019-12-16T13:09:38.000Z, Logout, User141
2019-12-16T13:10:09.000Z, Login, User117
2019-12-16T13:10:23.000Z, Logout, User22
2019-12-16T13:10:25.000Z, Process Start, User233
2019-12-16T13:10:32.000Z, Authentication Failure, User481
2019-12-16T13:10:38.000Z, Login, User225
2019-12-16T13:10:49.000Z, Process Start, User1
2019-12-16T13:10:50.000Z, Process Start, User225
2019-12-16T13:10:55.000Z, Process Start, User1
2019-12-16T13:10:58.000Z, Login, User202
2019-12-16T13:11:10.000Z, Process Start, User376
2019-12-16T13:11:27.000Z, Logout, User1
2019-12-16T13:11:37.000Z, Login, User235
2019-12-16T13:11:46.000Z, Logout, User252
2019-12-16T13:12:16.000Z, Process Start, User225
2019-12-16T13:12:59.000Z, Login, User433
2019-12-16T13:13:02.000Z, Logout, User376
2019-12-16T13:13:31.000Z, Login, User337
2019-12-16T13:13:35.000Z, Authentication Failure, User98
2019-12-16T13:13:38.000Z, Process Start, User202
2019-12-16T13:13:45.000Z, Logout, User202
2019-12-16T13:13:45.000Z, Login, User405
2019-12-16T13:13:50.000Z, Login, User132
2019-12-16T13:14:02.000Z, Login, User388
2019-12-16T13:14:22.000Z, Authentication Failure, User159
2019-12-16T13:14:26.000Z, Logout, User311
2019-12-16T13:14:34.000Z, Process Start, User235
2019-12-16T13:14:40.000Z, Logout, User132
2019-12-16T13:14:46.000Z, Login, User185
2019-12-16T13:14:54.000Z, Logout, User235
2019-12-16T13:15:45.000Z, Logout, User233
2019-12-16T13:15:47.000Z, Process Start, User337
2019-12-16T13:15:47.000Z, Logout, User439
2019-12-16T13:15:48.000Z, Login, User261
2019-12-16T13:16:03.000Z, Login, User236
2019-12-16T13:16:06.000Z, Login, User139
2019-12-16T13:16:13.000Z, Process Start, User405
2019-12-16T13:16:16.000Z, Process Start, User388
2019-12-16T13:16:28.000Z, Logout, User161
2019-12-16T13:16:30.000Z, Logout, User222
2019-12-16T13:16:46.000Z, Logout, User337
2019-12-16T13:16:49.000Z, Logout, User225
2019-12-16T13:16:51.000Z, Login, User71
2019-12-16T13:17:04.000Z, Authentication Failure, User480
2019-12-16T13:17:06.000Z, Process Start, User236
2019-12-16T13:17:10.000Z, Login, User165
2019-12-16T13:17:17.000Z, Login, User379
2019-12-16T13:17:32.000Z, Process Start, User185
2019-12-16T13:17:32.000Z, Logout, User261
2019-12-16T13:17:43.000Z, Process Start, User118
2019-12-16T13:17:57.000Z, Authentication Failure, User420
2019-12-16T13:18:00.000Z, Login, User243
2019-12-16T13:18:11.000Z, Process Start, User243
2019-12-16T13:18:13.000Z, Login, User493
2019-12-16T13:18:23.000Z, Login, User348
2019-12-16T13:18:25.000Z, Process Start, User473
2019-12-16T13:18:30.000Z, Process Start, User236
2019-12-16T13:19:04.000Z, Authentication Failure, User198
2019-12-16T13:19:15.000Z, Logout, User379
2019-12-16T13:19:28.000Z, Logout, User165
2019-12-16T13:19:35.000Z, Logout, User71
2019-12-16T13:19:46.000Z, Process Start, User117
2019-12-16T13:20:15.000Z, Login, User64
2019-12-16T13:20:26.000Z, Login, User230
2019-12-16T13:20:27.000Z, Logout, User236
2019-12-16T13:20:31.000Z, Logout, User118
2019-12-16T13:20:31.000Z, Process Start, User405
2019-12-16T13:20:31.000Z, Process Start, User433
2019-12-16T13:20:42.000Z, Logout, User388
2019-12-16T13:20:50.000Z, Process Start, User64
2019-12-16T13:20:57.000Z, Logout, User185
2019-12-16T13:21:04.000Z, Logout, User493
2019-12-16T13:21:06.000Z, Process Start, User64
2019-12-16T13:21:11.000Z, Login, User456
2019-12-16T13:21:23.000Z, Login, User400
2019-12-16T13:21:28.000Z, Login, User238
2019-12-16T13:21:36.000Z, Logout, User405
2019-12-16T13:21:38.000Z, Login, User195
2019-12-16T13:22:05.000Z, Logout, User243
2019-12-16T13:22:32.000Z, Process Start, User64
2019-12-16T13:22:45.000Z, Login, User194
2019-12-16T13:22:48.000Z, Login, User422
2019-12-16T13:23:28.000Z, Login, User145
2019-12-16T13:23:32.000Z, Process Start, User238
2019-12-16T13:23:33.000Z, Login, User48
2019-12-16T13:23:37.000Z, Login, User280
2019-12-16T13:23:38.000Z, Process Start, User433
2019-12-16T13:23:40.000Z, Process Start, User154
2019-12-16T13:23:43.000Z, Process Start, User473
2019-12-16T13:23:51.000Z, Logout, User117
2019-12-16T13:24:07.000Z, Logout, User195
2019-12-16T13:24:11.000Z, Logout, User64
2019-12-16T13:24:19.000Z, Login, User135
2019-12-16T13:24:27.000Z, Logout, User280
2019-12-16T13:25:14.000Z, Login, User436
2019-12-16T13:25:29.000Z, Process Start, User238
2019-12-16T13:25:46.000Z, Login, User12
2019-12-16T13:25:54.000Z, Logout, User473
2019-12-16T13:25:59.000Z, Process Start, User436
2019-12-16T13:26:01.000Z, Login, User95
2019-12-16T13:26:04.000Z, Process Start, User139
2019-12-16T13:26:19.000Z, Login, User486
2019-12-16T13:26:25.000Z, Logout, User154
2019-12-16T13:26:30.000Z, Process Start, User348
2019-12-16T13:26:37.000Z, Logout, User238
2019-12-16T13:26:55.000Z, Login, User190
2019-12-16T13:27:11.000Z, Login, User472
2019-12-16T13:27:12.000Z, Process Start, User135
2019-12-16T13:27:14.000Z, Process Start, User145
2019-12-16T13:27:25.000Z, Logout, User190
2019-12-16T13:27:26.000Z, Process Start, User48
2019-12-16T13:27:26.000Z, Logout, User400
2019-12-16T13:27:46.000Z, Logout, User12
2019-12-16T13:27:51.000Z, Logout, User422
2019-12-16T13:27:56.000Z, Login, User113
2019-12-16T13:28:00.000Z, Logout, User472
2019-12-16T13:28:02.000Z, Process Start, User113
2019-12-16T13:28:15.000Z, Logout, User433
2019-12-16T13:28:24.000Z, Process Start, User436
2019-12-16T13:28:37.000Z, Login, User118
2019-12-16T13:28:41.000Z, Authentication Failure, User345
2019-12-16T13:29:01.000Z, Process Start, User194
2019-12-16T13:29:02.000Z, Login, User125
2019-12-16T13:29:12.000Z, Login, User32
2019-12-16T13:29:21.000Z, Process Start, User32
2019-12-16T13:29:40.000Z, Logout, User118
2019-12-16T13:29:43.000Z, Logout, User113
2019-12-16T13:29:55.000Z, Login, User455
2019-12-16T13:29:56.000Z, Logout, User135
2019-12-16T13:29:58.000Z, Login, User333
2019-12-16T13:30:01.000Z, Process Start, User145
2019-12-16T13:30:06.000Z, Login, User179
2019-12-16T13:30:25.000Z, Logout, User436
2019-12-16T13:30:44.000Z, Logout, User139
2019-12-16T13:31:01.000Z, Logout, User348
2019-12-16T13:31:24.000Z, Process Start, User125
2019-12-16T13:31:29.000Z, Logout, User48
2019-12-16T13:31:32.000Z, Login, User14
2019-12-16T13:31:45.000Z, Login, User1
2019-12-16T13:31:45.000Z, Process Start, User32
2019-12-16T13:31:51.000Z, Login, User153
2019-12-16T13:32:35.000Z, Process Start, User179
2019-12-16T13:32:47.000Z, Process Start, User145
2019-12-16T13:32:54.000Z, Login, User321
2019-12-16T13:33:10.000Z, Logout, User230
2019-12-16T13:33:42.000Z, Logout, User1
2019-12-16T13:33:50.000Z, Login, User217
2019-12-16T13:33:51.000Z, Process Start, User125
2019-12-16T13:34:02.000Z, Logout, User153
2019-12-16T13:34:02.000Z, Login, User286
2019-12-16T13:34:03.000Z, Process Start, User14
2019-12-16T13:34:22.000Z, Login, User384
2019-12-16T13:34:22.000Z, Logout, User456
2019-12-16T13:34:49.000Z, Logout, User384
2019-12-16T13:35:16.000Z, Process Start, User14
2019-12-16T13:35:29.000Z, Process Start, User217
2019-12-16T13:35:42.000Z, Process Start, User179
2019-12-16T13:36:50.000Z, Authentication Failure, User56
2019-12-16T13:36:53.000Z, Login, User284
2019-12-16T13:36:57.000Z, Logout, User486
2019-12-16T13:37:00.000Z, Process Start, User179
2019-12-16T13:37:22.000Z, Login, User219
2019-12-16T13:37:32.000Z, Login, User339
2019-12-16T13:37:54.000Z, Login, User180
2019-12-16T13:38:04.000Z, Login, User163
2019-12-16T13:38:15.000Z, Logout, User321
2019-12-16T13:38:18.000Z, Authentication Failure, User36
2019-12-16T13:38:21.000Z, Logout, User125
2019-12-16T13:38:24.000Z, Logout, User163
2019-12-16T13:38:24.000Z, Process Start, User284
2019-12-16T13:38:38.000Z, Login, User447
2019-12-16T13:38:42.000Z, Login, User160
2019-12-16T13:38:47.000Z, Login, User152
2019-12-16T13:38:54.000Z, Logout, User284
2019-12-16T13:38:59.000Z, Process Start, User152
2019-12-16T13:39:01.000Z, Process Start, User447
2019-12-16T13:39:03.000Z, Process Start, User95
2019-12-16T13:39:23.000Z, Process Start, User180
2019-12-16T13:39:33.000Z, Login, User54
2019-12-16T13:39:36.000Z, Login, User154
2019-12-16T13:39:46.000Z, Logout, User339
2019-12-16T13:39:56.000Z, Logout, User333
2019-12-16T13:39:59.000Z, Login, User71
2019-12-16T13:40:17.000Z, Authentication Failure, User319
2019-12-16T13:40:21.000Z, Process Start, User455
2019-12-16T13:40:22.000Z, Process Start, User95
2019-12-16T13:40:34.000Z, Logout, User14
2019-12-16T13:40:38.000Z, Login, User203
2019-12-16T13:40:40.000Z, Process Start, User32
2019-12-16T13:40:55.000Z, Process Start, User160
2019-12-16T13:40:59.000Z, Logout, User154
2019-12-16T13:41:03.000Z, Process Start, User180
2019-12-16T13:41:19.000Z, Process Start, User160
2019-12-16T13:41:20.000Z, Logout, User32
2019-12-16T13:41:32.000Z, Logout, User286
2019-12-16T13:41:44.000Z, Login, User376
2019-12-16T13:41:51.000Z, Authentication Failure, User436
2019-12-16T13:42:03.000Z, Login, User387
2019-12-16T13:42:08.000Z, Login, User225
2019-12-16T13:42:09.000Z, Login, User182
2019-12-16T13:42:15.000Z, Logout, User376
2019-12-16T13:42:19.000Z, Process Start, User180
2019-12-16T13:42:19.000Z, Process Start, User203
2019-12-16T13:42:27.000Z, Process Start, User447
2019-12-16T13:42:34.000Z, Authentication Failure, User66
2019-12-16T13:42:37.000Z, Login, User25
2019-12-16T13:43:02.000Z, Authentication Failure, User306
2019-12-16T13:43:10.000Z, Logout, User152
2019-12-16T13:43:24.000Z, Logout, User447
2019-12-16T13:43:51.000Z, Process Start, User25
2019-12-16T13:43:54.000Z, Login, User383
2019-12-16T13:44:02.000Z, Logout, User54
2019-12-16T13:44:20.000Z, Process Start, User25
2019-12-16T13:44:21.000Z, Process Start, User387
2019-12-16T13:44:22.000Z, Process Start, User225
2019-12-16T13:44:35.000Z, Logout, User219
2019-12-16T13:44:39.000Z, Process Start, User145
2019-12-16T13:44:40.000Z, Login, User328
2019-12-16T13:44:43.000Z, Login, User480
2019-12-16T13:45:03.000Z, Logout, User180
2019-12-16T13:45:18.000Z, Login, User149
2019-12-16T13:45:19.000Z, Logout, User194
2019-12-16T13:45:27.000Z, Process Start, User455
2019-12-16T13:45:48.000Z, Login, User76
2019-12-16T13:45:53.000Z, Login, User183
2019-12-16T13:45:59.000Z, Process Start, User76
2019-12-16T13:46:20.000Z, Login, User384
2019-12-16T13:46:24.000Z, Process Start, User179
2019-12-16T13:46:44.000Z, Login, User482
2019-12-16T13:47:00.000Z, Login, User492
2019-12-16T13:47:03.000Z, Process Start, User183
2019-12-16T13:47:22.000Z, Logout, User480
2019-12-16T13:47:50.000Z, Login, User32
2019-12-16T13:47:51.000Z, Process Start, User328
2019-12-16T13:47:54.000Z, Logout, User160
2019-12-16T13:48:03.000Z, Process Start, User387
2019-12-16T13:48:12.000Z, Login, User108
2019-12-16T13:48:14.000Z, Process Start, User384
2019-12-16T13:48:32.000Z, Login, User155
2019-12-16T13:48:37.000Z, Process Start, User482
2019-12-16T13:48:38.000Z, Process Start, User183
2019-12-16T13:48:47.000Z, Login, User2
2019-12-16T13:48:54.000Z, Logout, User108
2019-12-16T13:48:59.000Z, Process Start, User482
2019-12-16T13:49:02.000Z, Process Start, User76
2019-12-16T13:49:05.000Z, Logout, User217
2019-12-16T13:49:20.000Z, Logout, User32
2019-12-16T13:49:37.000Z, Logout, User95
2019-12-16T13:49:42.000Z, Login, User248
2019-12-16T13:50:05.000Z, Process Start, User71
2019-12-16T13:50:07.000Z, Logout, User76
2019-12-16T13:50:07.000Z, Process Start, User455
2019-12-16T13:50:17.000Z, Process Start, User383
2019-12-16T13:50:19.000Z, Authentication Failure, User93
2019-12-16T13:50:26.000Z, Login, User437
2019-12-16T13:50:27.000Z, Login, User398
2019-12-16T13:50:29.000Z, Authentication Failure, User286
2019-12-16T13:50:36.000Z, Authentication Failure, User187
2019-12-16T13:50:40.000Z, Process Start, User155
2019-12-16T13:51:07.000Z, Process Start, User384
2019-12-16T13:51:10.000Z, Login, User420
2019-12-16T13:51:13.000Z, Logout, User384
2019-12-16T13:51:13.000Z, Process Start, User492
2019-12-16T13:51:16.000Z, Login, User346
2019-12-16T13:51:31.000Z, Logout, User2
2019-12-16T13:51:54.000Z, Process Start, User482
2019-12-16T13:52:02.000Z, Process Start, User482
2019-12-16T13:52:04.000Z, Logout, User346
2019-12-16T13:52:07.000Z, Process Start, User248
2019-12-16T13:52:09.000Z, Process Start, User25
2019-12-16T13:52:23.000Z, Process Start, User328
2019-12-16T13:52:40.000Z, Process Start, User387
2019-12-16T13:52:46.000Z, Process Start, User420
2019-12-16T13:53:05.000Z, Logout, User145
2019-12-16T13:53:26.000Z, Logout, User203
2019-12-16T13:53:34.000Z, Authentication Failure, User198
2019-12-16T13:53:42.000Z, Logout, User25
2019-12-16T13:53:53.000Z, Logout, User225
2019-12-16T13:53:55.000Z, Login, User49
2019-12-16T13:54:05.000Z, Logout, User71
2019-12-16T13:54:07.000Z, Process Start, User398
2019-12-16T13:54:10.000Z, Login, User239
2019-12-16T13:54:24.000Z, Process Start, User239
2019-12-16T13:54:25.000Z, Login, User170
2019-12-16T13:54:28.000Z, Login, User351
2019-12-16T13:54:31.000Z, Logout, User437
2019-12-16T13:55:00.000Z, Logout, User248
2019-12-16T13:55:12.000Z, Process Start, User49
2019-12-16T13:55:40.000Z, Process Start, User351
2019-12-16T13:55:47.000Z, Login, User51
2019-12-16T13:55:47.000Z, Login, User133
2019-12-16T13:55:52.000Z, Logout, User183
2019-12-16T13:55:53.000Z, Logout, User482
2019-12-16T13:55:56.000Z, Process Start, User387
2019-12-16T13:56:10.000Z, Logout, User179
2019-12-16T13:56:15.000Z, Logout, User351
2019-12-16T13:56:37.000Z, Logout, User182
2019-12-16T13:56:38.000Z, Process Start, User149
2019-12-16T13:56:38.000Z, Login, User424
2019-12-16T13:56:39.000Z, Login, User499
2019-12-16T13:56:48.000Z, Login, User83
2019-12-16T13:56:48.000Z, Logout, User420
2019-12-16T13:57:14.000Z, Process Start, User455
2019-12-16T13:57:27.000Z, Logout, User455
2019-12-16T13:57:28.000Z, Login, User140
2019-12-16T13:57:29.000Z, Logout, User155
2019-12-16T13:57:43.000Z, Logout, User83
2019-12-16T13:57:50.000Z, Login, User366
2019-12-16T13:58:37.000Z, Logout, User328
